0
tag,keypoints_left_hand,keypoints_right_hand
captain,[],"[(0.1494418829679489, 0.5102910995483398, 1.8849127059183957e-07), (0.19461606442928314, 0.5148521661758423, -0.00624977657571435), (0.23583006858825684, 0.4812539517879486, -0.0066940817050635815), (0.25813448429107666, 0.45206284523010254, -0.00911794975399971), (0.2734249234199524, 0.431094229221344, -0.012291518040001392), (0.25161781907081604, 0.4238356053829193, 0.0016797706484794617), (0.28588855266571045, 0.383296400308609, -0.011197649873793125), (0.3116132616996765, 0.3532918691635132, -0.02333071455359459), (0.33320707082748413, 0.32658126950263977, -0.03244496509432793), (0.2425374686717987, 0.4114062488079071, -0.00602112989872694), (0.2810036540031433, 0.36870166659355164, -0.019571702927350998), (0.3101333975791931, 0.3372003436088562, -0.0328105092048645), (0.33627551794052124, 0.3081480860710144, -0.041916292160749435), (0.22888581454753876, 0.40607762336730957, -0.016123367473483086), (0.2663881778717041, 0.3637222945690155, -0.031074868515133858), (0.29471197724342346, 0.3355153203010559, -0.04147174209356308), (0.3183882534503937, 0.30985385179519653, -0.04742113873362541), (0.21219231188297272, 0.4057537615299225, -0.027256308123469353), (0.24506303668022156, 0.3725035488605499, -0.04073238745331764), (0.2700488567352295, 0.3516075909137726, -0.04706379398703575), (0.29209104180336, 0.33408594131469727, -0.050761524587869644)]"
captain,[],"[(0.1500856876373291, 0.5129693746566772, 1.976250700863602e-07), (0.19440914690494537, 0.5165786743164062, -0.006554027087986469), (0.23607009649276733, 0.4827779233455658, -0.0077088153921067715), (0.2595505714416504, 0.45290571451187134, -0.010654110461473465), (0.27533456683158875, 0.43160733580589294, -0.014290997758507729), (0.2505687475204468, 0.4258185625076294, -0.00027499254792928696), (0.2847055494785309, 0.384544312953949, -0.01302486751228571), (0.30904754996299744, 0.35445436835289, -0.024585314095020294), (0.32942891120910645, 0.3273349702358246, -0.03332444280385971), (0.24077600240707397, 0.41358694434165955, -0.00787164457142353), (0.2789815068244934, 0.37050068378448486, -0.02133128046989441), (0.30678823590278625, 0.3387994170188904, -0.03398135304450989), (0.33104944229125977, 0.3094329833984375, -0.04264109209179878), (0.22627374529838562, 0.40893957018852234, -0.01772361434996128), (0.26339882612228394, 0.3660038709640503, -0.03243999928236008), (0.2907796800136566, 0.3384072482585907, -0.04190980643033981), (0.3135237693786621, 0.31297558546066284, -0.047328148037195206), (0.20867891609668732, 0.40958914160728455, -0.028567157685756683), (0.2407671958208084, 0.37548157572746277, -0.041883982717990875), (0.2652398645877838, 0.35471776127815247, -0.04762422665953636), (0.2869189977645874, 0.3373085558414459, -0.05089234933257103)]"
captain,[],"[(0.12297408282756805, 0.531161367893219, 1.724430944705091e-07), (0.16702347993850708, 0.5344362854957581, -0.0034269033931195736), (0.20892176032066345, 0.5000429749488831, -0.0026570314075797796), (0.23488983511924744, 0.4758129119873047, -0.004361757077276707), (0.25369518995285034, 0.46385592222213745, -0.00697341887280345), (0.223244309425354, 0.4418157637119293, 0.004454098641872406), (0.2574951648712158, 0.4016685485839844, -0.006510688923299313), (0.28288716077804565, 0.37123361229896545, -0.01738833077251911), (0.3041234612464905, 0.34467652440071106, -0.0258862916380167), (0.21437501907348633, 0.4287582337856293, -0.00434119813144207), (0.25153401494026184, 0.38304322957992554, -0.01585703343153), (0.27983081340789795, 0.3498627841472626, -0.028018491342663765), (0.3052985370159149, 0.31981560587882996, -0.03659704327583313), (0.20079001784324646, 0.4239419102668762, -0.01520472951233387), (0.236062154173851, 0.37788712978363037, -0.028049640357494354), (0.26348069310188293, 0.3477862477302551, -0.0379612036049366), (0.28678104281425476, 0.3208320140838623, -0.044220298528671265), (0.1837480515241623, 0.4245939552783966, -0.02692408487200737), (0.21255135536193848, 0.38821110129356384, -0.038706421852111816), (0.23591569066047668, 0.3659853935241699, -0.0443999283015728), (0.25729629397392273, 0.34786495566368103, -0.04809500277042389)]"
captain,[],"[(0.09719682484865189, 0.547939121723175, 1.7220965276010247e-07), (0.1406010240316391, 0.5489295721054077, -0.006292588543146849), (0.17838190495967865, 0.513571560382843, -0.007665566634386778), (0.19924113154411316, 0.4856155216693878, -0.011143923737108707), (0.2136014848947525, 0.4645213186740875, -0.015175924636423588), (0.194644957780838, 0.4499044418334961, 0.002349838148802519), (0.22550489008426666, 0.40179526805877686, -0.01125748548656702), (0.2510336935520172, 0.3695604205131531, -0.024304164573550224), (0.27342864871025085, 0.34256038069725037, -0.03377003222703934), (0.18600431084632874, 0.43855586647987366, -0.005371714476495981), (0.22128300368785858, 0.3877825140953064, -0.01843538135290146), (0.2510303556919098, 0.35360094904899597, -0.03148830682039261), (0.2782876491546631, 0.32439106702804565, -0.040612995624542236), (0.17313413321971893, 0.4336297810077667, -0.01565074734389782), (0.20916792750358582, 0.3853752017021179, -0.029185790568590164), (0.23768159747123718, 0.3551366329193115, -0.039579134434461594), (0.26166850328445435, 0.3301025331020355, -0.045773282647132874), (0.15710261464118958, 0.43312275409698486, -0.027154702693223953), (0.18688301742076874, 0.39787641167640686, -0.03905252367258072), (0.20996198058128357, 0.37527260184288025, -0.0450221486389637), (0.23007521033287048, 0.3570719063282013, -0.04861576110124588)]"
captain,[],"[(0.08611410856246948, 0.5523724555969238, 2.2973655688929284e-07), (0.13493548333644867, 0.5551796555519104, -0.0068785445764660835), (0.1774977743625641, 0.5193018913269043, -0.008447472006082535), (0.19753068685531616, 0.48619604110717773, -0.01201147586107254), (0.20418600738048553, 0.4646076261997223, -0.01611137017607689), (0.18746323883533478, 0.4517228603363037, 0.0009583743521943688), (0.22065488994121552, 0.4060671925544739, -0.012849710881710052), (0.24631008505821228, 0.3739567995071411, -0.02559271641075611), (0.26790833473205566, 0.34591755270957947, -0.035023584961891174), (0.17639118432998657, 0.44039079546928406, -0.007276527117937803), (0.21587547659873962, 0.39309898018836975, -0.021784376353025436), (0.24605287611484528, 0.359177827835083, -0.03555291146039963), (0.27327048778533936, 0.3284156024456024, -0.044750384986400604), (0.1625937670469284, 0.43746137619018555, -0.017963053658604622), (0.20240026712417603, 0.3914475440979004, -0.033172570168972015), (0.23179280757904053, 0.3606589436531067, -0.04386304318904877), (0.2569010555744171, 0.33316898345947266, -0.04992489144206047), (0.14717628061771393, 0.44048184156417847, -0.029840275645256042), (0.18169812858104706, 0.40506672859191895, -0.04252105578780174), (0.20683006942272186, 0.3814944922924042, -0.04862622916698456), (0.2300037443637848, 0.3615887463092804, -0.05228206887841225)]"
captain,[],"[(0.08632562309503555, 0.5527355670928955, 2.2838331403818302e-07), (0.13597367703914642, 0.5554175972938538, -0.006876508705317974), (0.17776934802532196, 0.518371045589447, -0.008227935060858727), (0.19735699892044067, 0.4840342700481415, -0.011653993278741837), (0.20411130785942078, 0.46078914403915405, -0.015505436807870865), (0.1877766251564026, 0.45159247517585754, 0.0020800211932510138), (0.22136390209197998, 0.40656420588493347, -0.011560813523828983), (0.24696093797683716, 0.3744651973247528, -0.024239040911197662), (0.2683872580528259, 0.3459438383579254, -0.033677246421575546), (0.17704471945762634, 0.4400154650211334, -0.006145327351987362), (0.21659068763256073, 0.3931986689567566, -0.020568817853927612), (0.2466607689857483, 0.3592972457408905, -0.034231822937726974), (0.27370211482048035, 0.328290730714798, -0.043376363813877106), (0.16349229216575623, 0.43670180439949036, -0.01697394996881485), (0.20340730249881744, 0.3908199667930603, -0.03223874419927597), (0.23293671011924744, 0.35993945598602295, -0.04286273568868637), (0.2580927312374115, 0.3320764899253845, -0.04884885996580124), (0.14854399859905243, 0.4392485022544861, -0.029028667137026787), (0.18343991041183472, 0.4035685062408447, -0.041825298219919205), (0.20890305936336517, 0.3793713450431824, -0.04805672913789749), (0.23240159451961517, 0.3586520254611969, -0.05179876461625099)]"
captain,[],"[(0.059226468205451965, 0.5565757155418396, 2.1495569058060937e-07), (0.11270056664943695, 0.5626789331436157, -0.0036887838505208492), (0.154354065656662, 0.5239641070365906, -0.003383762203156948), (0.17352664470672607, 0.49155953526496887, -0.006058651488274336), (0.17973262071609497, 0.47034212946891785, -0.008961627259850502), (0.16210627555847168, 0.4481051564216614, 0.008038234896957874), (0.19478824734687805, 0.4053691327571869, -0.003974964376538992), (0.22097495198249817, 0.37457075715065, -0.01628875359892845), (0.24229197204113007, 0.3474082946777344, -0.025799229741096497), (0.15154077112674713, 0.43569114804267883, -0.0017249720403924584), (0.19244670867919922, 0.39101642370224, -0.014479493722319603), (0.2241145372390747, 0.36010822653770447, -0.027260297909379005), (0.25187933444976807, 0.3318149447441101, -0.036031585186719894), (0.13942688703536987, 0.4331669807434082, -0.014206713065505028), (0.182594433426857, 0.3894416391849518, -0.028016814962029457), (0.2140897512435913, 0.35905566811561584, -0.03902604803442955), (0.24056637287139893, 0.33148249983787537, -0.045584481209516525), (0.12755848467350006, 0.43817561864852905, -0.027802813798189163), (0.16504664719104767, 0.40420812368392944, -0.03889504447579384), (0.1913156658411026, 0.3801323175430298, -0.0452040433883667), (0.2150270640850067, 0.35953429341316223, -0.049481067806482315)]"
captain,[],"[(0.056857913732528687, 0.5577563047409058, 2.226079089950872e-07), (0.11076299101114273, 0.5650045275688171, -0.00445775780826807), (0.15362855792045593, 0.5248189568519592, -0.004278086591511965), (0.17271403968334198, 0.4903726875782013, -0.006954600568860769), (0.17690026760101318, 0.46817630529403687, -0.00974793080240488), (0.16215795278549194, 0.44728484749794006, 0.008275439962744713), (0.1956554800271988, 0.4046742916107178, -0.003940986935049295), (0.22249312698841095, 0.3743647336959839, -0.016554521396756172), (0.24438273906707764, 0.3473432660102844, -0.026311740279197693), (0.15184108912944794, 0.4350912272930145, -0.001357799512334168), (0.19324401021003723, 0.39086276292800903, -0.014339218847453594), (0.22568254172801971, 0.3597193658351898, -0.02750498056411743), (0.25425460934638977, 0.3309633135795593, -0.03654623031616211), (0.13990455865859985, 0.43280938267707825, -0.013861129060387611), (0.18344292044639587, 0.38987311720848083, -0.027857806533575058), (0.21563272178173065, 0.35979536175727844, -0.03897761180996895), (0.24274125695228577, 0.3322189152240753, -0.045609455555677414), (0.12857812643051147, 0.4380878806114197, -0.027623768895864487), (0.1663939654827118, 0.40431684255599976, -0.038804180920124054), (0.19315214455127716, 0.3801431655883789, -0.04513770341873169), (0.21744856238365173, 0.35919469594955444, -0.049460820853710175)]"
captain,[],"[(0.045047760009765625, 0.5624440908432007, 1.617280389609732e-07), (0.09108701348304749, 0.5648754239082336, -0.004954459611326456), (0.13662323355674744, 0.5243727564811707, -0.0031664969865232706), (0.16090700030326843, 0.4938451945781708, -0.00380595657043159), (0.15882761776447296, 0.47782015800476074, -0.004860138054937124), (0.1511128693819046, 0.45385459065437317, 0.011007128283381462), (0.18215425312519073, 0.40963003039360046, 0.0017622510204091668), (0.20500639081001282, 0.3797709047794342, -0.009408756159245968), (0.2243153601884842, 0.35252147912979126, -0.01848958060145378), (0.14153818786144257, 0.44185853004455566, 0.0025495262816548347), (0.17734378576278687, 0.39460328221321106, -0.006749465595930815), (0.20540553331375122, 0.3627531826496124, -0.018165946006774902), (0.2307979166507721, 0.3334920406341553, -0.026700813323259354), (0.12691575288772583, 0.4366724193096161, -0.0089335972443223), (0.1631208211183548, 0.39124420285224915, -0.02002333290874958), (0.19063466787338257, 0.3615533113479614, -0.030107898637652397), (0.21443720161914825, 0.334230899810791, -0.036762263625860214), (0.11004429310560226, 0.43609488010406494, -0.021897897124290466), (0.1427205204963684, 0.39899080991744995, -0.031528670340776443), (0.1659105271100998, 0.3761898875236511, -0.037083666771650314), (0.1871679723262787, 0.35659635066986084, -0.04135653376579285)]"
captain,[],"[(0.04554542899131775, 0.5631151795387268, 1.787793735275045e-07), (0.0910123884677887, 0.5669298768043518, -0.005392199847847223), (0.13749291002750397, 0.5259075164794922, -0.0033585100900381804), (0.16061675548553467, 0.4946267008781433, -0.003446361515671015), (0.15612436830997467, 0.4738105535507202, -0.003720820415765047), (0.1501847356557846, 0.45585647225379944, 0.009583582170307636), (0.18138357996940613, 0.41377878189086914, 0.0002743441436905414), (0.20472240447998047, 0.38490062952041626, -0.010324203409254551), (0.2239982634782791, 0.3589424788951874, -0.018789682537317276), (0.14040561020374298, 0.4442446827888489, 0.0019515003077685833), (0.17552073299884796, 0.39908361434936523, -0.00773767801001668), (0.20252609252929688, 0.36658141016960144, -0.018809741362929344), (0.22660982608795166, 0.3368190824985504, -0.026658516377210617), (0.12615445256233215, 0.4397194981575012, -0.008580625057220459), (0.16216783225536346, 0.3947124183177948, -0.01978418044745922), (0.18873870372772217, 0.3639841675758362, -0.029237443581223488), (0.2117849588394165, 0.33598291873931885, -0.03505798429250717), (0.10977832227945328, 0.44026315212249756, -0.020559001713991165), (0.14300870895385742, 0.403209924697876, -0.030456822365522385), (0.1663914918899536, 0.3781422972679138, -0.03600829467177391), (0.18819764256477356, 0.35667985677719116, -0.03990563377737999)]"
captain,[],"[(0.03891994059085846, 0.560792863368988, 1.7531077389776328e-07), (0.0840584933757782, 0.5624525547027588, -0.005352585576474667), (0.12929901480674744, 0.5228879451751709, -0.003463202156126499), (0.1511671543121338, 0.49036696553230286, -0.0035023377276957035), (0.1467764526605606, 0.46548402309417725, -0.003637751331552863), (0.1400989294052124, 0.4525187611579895, 0.010264286771416664), (0.16900111734867096, 0.4093882441520691, 0.0014664353802800179), (0.1912531852722168, 0.38016557693481445, -0.008806416764855385), (0.21013467013835907, 0.3538851737976074, -0.01702701486647129), (0.1295337826013565, 0.4412824213504791, 0.003079361515119672), (0.16336435079574585, 0.3957577645778656, -0.005183642264455557), (0.18968208134174347, 0.36496108770370483, -0.015300733968615532), (0.21404772996902466, 0.33667540550231934, -0.022927215322852135), (0.11440097540616989, 0.4372100830078125, -0.007045714184641838), (0.1481812745332718, 0.39322271943092346, -0.017113428562879562), (0.17388519644737244, 0.36417660117149353, -0.025869937613606453), (0.19655844569206238, 0.3380562961101532, -0.031713247299194336), (0.09729178249835968, 0.4379182457923889, -0.018615001812577248), (0.1275692880153656, 0.40382251143455505, -0.02733497880399227), (0.14830850064754486, 0.3824014961719513, -0.03198278322815895), (0.16720250248908997, 0.36385229229927063, -0.035608790814876556)]"
captain,[],"[(0.04028042405843735, 0.5609251856803894, 1.7383423767114436e-07), (0.08426571637392044, 0.5633922815322876, -0.003817885648459196), (0.12759776413440704, 0.5252017974853516, -0.0022681085392832756), (0.14975878596305847, 0.4953262507915497, -0.002862996654585004), (0.14636670053005219, 0.46878212690353394, -0.0037652025930583477), (0.13905125856399536, 0.4551384150981903, 0.00791167002171278), (0.16922619938850403, 0.41052165627479553, -0.0013362296158447862), (0.19174131751060486, 0.3818056583404541, -0.011137868277728558), (0.21011047065258026, 0.3559108376502991, -0.018689706921577454), (0.12893053889274597, 0.4442318379878998, -6.260613008635119e-05), (0.1644638180732727, 0.3967522084712982, -0.009038414806127548), (0.1909114420413971, 0.3655633330345154, -0.019014010205864906), (0.2141542136669159, 0.3368943929672241, -0.02616157755255699), (0.11429712921380997, 0.440145879983902, -0.01055811531841755), (0.14963243901729584, 0.39449068903923035, -0.02094719372689724), (0.17577815055847168, 0.3650050461292267, -0.02982865646481514), (0.19819733500480652, 0.3382168710231781, -0.03546628728508949), (0.09776832163333893, 0.44123461842536926, -0.02220037393271923), (0.13015779852867126, 0.4054186940193176, -0.03147108480334282), (0.15247365832328796, 0.38244712352752686, -0.036529622972011566), (0.17276886105537415, 0.36311352252960205, -0.04009765386581421)]"
